,text_id,Text,tweet_id,Username,date_posted,post_location,post_likes,post_views
23,1.9211938848281846e+18,"BREAKING: We are disrupting Gal Gadot filming in London - a former soldier in the Israeli Occupation Forces - to demand justice for Palestine and accountability for the ongoing genocide carried out by the Israeli state.Gadot served in the IOF, an institution that has systematically brutalized, bombed, and displaced Palestinians for over 75 years. Her continued support for the Israeli military - even as it commits atrocities against civilians, including children - is not just harmful, it's shameful.This is not just about one celebrity. It's about the normalization of war crimes in pop culture. It's about red carpets and movie deals being handed to those who support systems of oppression.There can be no peace without justice.We will not stay silent while artists with global platforms support apartheid. We will not be polite while families are buried under rubble. Disruption is our duty.Your silence is violence. Your platform has consequences.",1.9211938848281846e+18,EyeonPalestine,2025-05-10T13:21:30.000Z,,17949.0,218705.0
24,1.943142894275056e+18,"In Gaza... a child sleeps amid the horrors of war, while his little cat clings to sleep beside him, seeking refuge from the buzzing drones and constant bombardment.",1.943142894275056e+18,EyeonPalestine,2025-07-10T02:59:02.000Z,,22073.0,257127.0
25,1.935351344350524e+18,"""Mo Chara’s real problem is that the message he put out landed. Working-class people aren’t meant to speak like this, organise like this, or connect struggles across borders like this. That’s what scares them.While Mo Chara stands in the dock for allegedly waving a flag, those complicit in a genocide walk the streets untouched. Since October 2023, over 60,000 Palestinians have been killed in Gaza – entire families erased, journalists targeted, children bombed in their beds.More than 300 officials at the Foreign Office raised their concerns about Israel’s “stark … disregard for international law”. And yet, the UK government continues to greenlight arms deals and offer diplomatic cover. That’s not a performance. That’s a conscious policy decision. Made in Westminster, paid for by the taxpayer, and buried beneath silence.They’ve tried this before. Give Ireland Back to the Irish – banned. Christy Moore – detained. The Pogues’ Streets of Sorrow – silenced for decades. And now, it seems to be Mo Chara – for turning protest into poetry, politics into art.So here’s the question – the same one Pete Seeger asked, the same one Mo Chara asks now: Which side are you on?👉https://t.co/qeb3usgoNl",1.935351344350524e+18,KNEECAPCEOL,2025-06-18T14:58:12.000Z,,19511.0,554168.0
26,1.9321654369694684e+18,"We have just received confirmation that all 12 volunteers from the 'Madleen' are currently at Ashdod Port. They are being processed and transferred into the custody of Israeli authorities. They are expected to be moved to the Ramleh detention facility unless they agree to leave immediately, in which case they may be permitted to fly out of Tel Aviv as early as tonight. We continue to demand the immediate release of all volunteers and the return of the stolen aid. Their detention is unlawful and a violation of international law.",1.9321654369694684e+18,EyeonPalestine,2025-06-09T19:58:32.000Z,,19596.0,741940.0
27,1.9437930937002025e+18,"Israel has murdered more starving  Palestinian civilians queuing for food from its ""distribution hubs"" (798) than the total number of Israeli civilians (695) killed on 7th October.On top of the 80,000 people (over 25,000 kids) it's already butchered.",1.9437930937002025e+18,KNEECAPCEOL,2025-07-11T22:02:42.000Z,,43936.0,854052.0
28,1.8451916099330217e+18,"Let’s be crystal fucking clear: Mass rape has been perpetrated by one side, and one side only, over the last 7 decades in Palestine. And that side is Israel. Rape after rape after rape. Men, women and children. Fuck Israel and all Zionists still talking about October 7.",1.8451916099330217e+18,Remroum,2024-10-12T19:55:36.000Z,,22415.0,339768.0
29,1.9351130708434127e+18,Today 51 people were murdered trying to get flour from a US/Israeli company pretending to be a charity...Meanwhile tomorrow they will try label Mo Chara a terrorist.The whole world can see the deep evil of Israel and the UK government who arm and cheer them on.FREE PALESTINE,1.9351130708434127e+18,KNEECAPCEOL,2025-06-17T23:11:23.000Z,,20010.0,292823.0
30,1.8360978921820365e+18,"Just an fyi, Israel blew up a bunch of doctors, medical workers, teachers and children in Lebanon today. They targeted a brand of pager that wasn’t exclusively held by Hezzbollah, and indiscriminately attacked civilians in the process. Israel will do anything to push regional war",1.8360978921820365e+18,Remroum,2024-09-17T17:40:25.000Z,,57105.0,1573225.0
31,1.9415918053355976e+18,@EvrybodynthrMom There is no 'war' happening in Gaza. There is no combat happening in Gaza.Only genocide,1.9415918053355976e+18,xIsraelExposedx,2025-07-05T20:15:34.000Z,,5105.0,153563.0
32,1.9385036269362386e+18,"""If you believe that what a satirical band who play characters on stage do is more outrageous than the murdering of innocent Palestinians, then you need to give your head a fucking wobble.”We did a wee feature interview ahead of Glastonbury with the Guardian...👉https://t.co/PyJg53j9E5",1.9385036269362386e+18,KNEECAPCEOL,2025-06-27T07:44:14.000Z,,15987.0,860598.0
33,1.818006301793735e+18,"Welcome to Israel, where sexual violence is democracy, genocide is self defense, and land theft is going home.",1.818006301793735e+18,Remroum,2024-07-29T19:30:53.000Z,,52956.0,1069393.0
34,1.9433095724348047e+18,"We've been banned from advertising on the London Tube.How petty can political policing and interference get... After using the tube to advertise loads of times for gigs, records and our movie, all without issue.The below poster has been rejected because: ""it is likely to cause widespread or serious offence to reasonable members of the public on account of the product or service being advertised, the content or design of the advertisement, or by way of implication.""Speak out against genocide and they'll use every single angle they can to silence you. Join the IOF, murder kids, fly to London and nothing happens - you'll be welcomed and applauded.",1.9433095724348047e+18,KNEECAPCEOL,2025-07-10T14:01:21.000Z,,17666.0,1274836.0
35,1.8930785260241884e+18,"It is obscenely racist and a form of genocide whitewashing to act like two dead Israeli children is earth shattering news while actively  ignoring or justifying the 20,000+ Palestinian children viciously and violently exterminated by the Israeli state",1.8930785260241884e+18,Remroum,2025-02-21T23:21:06.000Z,,34851.0,634487.0
36,1.9347826575080696e+18,@IDF Israel does nothing but spew propaganda 24/7,1.9347826575080696e+18,xIsraelExposedx,2025-06-17T01:18:26.000Z,,10696.0,68336.0
37,1.9389770660340086e+18,US Zionists: “Free Palestine makes me uncomfortable”Brits: “Death death to the IDF!”,1.9389770660340086e+18,Remroum,2025-06-28T15:05:31.000Z,,84051.0,1931387.0
38,1.8362107844283354e+18,Israel could livestream Palestinians being put into gas chambers and the State Department would say that they don’t have enough information to comment and they are waiting on the results of an Israeli investigation,1.8362107844283354e+18,Remroum,2024-09-18T01:09:00.000Z,,47813.0,730822.0
39,1.9425278411422395e+18,@BBCWorld The BBC is an Israeli propaganda rag,1.9425278411422395e+18,xIsraelExposedx,2025-07-08T10:15:02.000Z,,10661.0,72552.0
40,1.9365310015824653e+18,"You know what's ""not appropriate"" Keir?! Arming a fucking genocide...Fuck The Sun and solidarity with Palestine Action. 🇵🇸",1.9365310015824653e+18,KNEECAPCEOL,2025-06-21T21:05:44.000Z,,46254.0,829928.0
41,1.9404126476836047e+18,"The real reason Zionists &amp; Americans are having a meltdown on mainstream media about Mamdani, is because he refuses AIPAC money and holds war criminals accountable for their crimes.",1.9404126476836047e+18,xIsraelExposedx,2025-07-02T14:10:00.000Z,,7650.0,130316.0
42,1.9421880946877033e+18,"Anyone claiming that is was Netanyahu, Ben Gvir, or the Likud party to blame, is part of the Israeli psyop. Pay attention. The entire Israeli population, with the assisatnace of Israeli & western media, are complicit. They made sure the genocide would happen. They fought tooth and nail to extend the genocide as long as possible. They fought to gaslight us, to make us accept it. Never forget this.",1.9421880946877033e+18,xIsraelExposedx,2025-07-07T11:45:00.000Z,,6452.0,132244.0
43,1.9462732019416026e+18,When a dumb American content creator meets a Jewish genocide scholar. @normfinkelstein,1.9462732019416026e+18,xIsraelExposedx,2025-07-18T18:17:46.000Z,,5532.0,112042.0
44,1.8431239251710118e+18,"No one gives a fuck, you barbaric genociders",1.8431239251710118e+18,Remroum,2024-10-07T02:59:22.000Z,,84701.0,1766755.0
45,1.818442292484612e+18,"This is so cute. Btw, do you plan to report on Israel’s rape camp or the fact that a wave of politicians have come out in support of the right to rape Palestinians?",1.818442292484612e+18,Remroum,2024-07-31T00:23:22.000Z,,19727.0,365685.0
46,1.934810827493708e+18,"Netanyahu says, “Today it’s Tel Aviv, tomorrow it’s New York”Iran never attacked New York Gaza never attacked New York Lebanon never attacked New York Iraq never attacked New York Yemen never attacked New York It’s all lies to fuel genocide and mass death",1.934810827493708e+18,Remroum,2025-06-17T03:10:22.000Z,,61405.0,1125503.0
47,1.9320655940413074e+18,"Swedish activists are gathered now outside of the Swedish parliament to protest the kidnapping of the Freedom Flotilla activists, including Greta Thunberg, by the Israeli forces.",1.9320655940413074e+18,EyeonPalestine,2025-06-09T13:21:48.000Z,,17511.0,168431.0
48,1.9459287757257198e+18,"20 Israeli soldiers locked a 13 year old girl for 3 days, gang raping her to death. 'I saw fit to remove her from the world'Look up the 'Nirim Affair'https://t.co/PjTAeA77LRhttps://t.co/vbXsrIWhGK",1.9459287757257198e+18,xIsraelExposedx,2025-07-17T19:29:08.000Z,,6332.0,230021.0
49,1.8576439548307418e+18,"Israel is raping hostages to death. Repeat: Israeli is raping hostages to death. Plural. Let Israel burn, it has no business existing.",1.8576439548307418e+18,Remroum,2024-11-16T04:36:46.000Z,,40134.0,768080.0
50,1.8963862530269025e+18,There is no “Israeli-Palestinian conflict.”There is Israeli genocide. Israeli ethnic cleansing. Israeli home and village demolition. Israeli settler colonialism,1.8963862530269025e+18,Remroum,2025-03-03T02:24:50.000Z,,51093.0,1080683.0
51,1.8836869387561784e+18,Make Zionists feel unwelcome. Always. In all spaces.,1.8836869387561784e+18,Remroum,2025-01-27T01:22:18.000Z,,38712.0,4339711.0
52,1.9445586149220887e+18,@LeoTerrellDOJ You should be investigated for taking bribes from Israel.,1.9445586149220887e+18,xIsraelExposedx,2025-07-14T00:44:36.000Z,,4144.0,18118.0
53,1.9356002749465439e+18,Israelis discovered international law after bombing 36 hospitals in Gaza,1.9356002749465439e+18,Remroum,2025-06-19T07:27:21.000Z,,118419.0,4345611.0
54,1.815867448060486e+18,“Antisemitic rioters”It’s literally a bunch of Jewish folks calling for an end to genocide as they calmly chant in a circle,1.815867448060486e+18,Remroum,2024-07-23T21:51:51.000Z,,90897.0,1379477.0
55,1.8796384027710671e+18,"Boycott Israel. Sanction Israel. Divest from Israel. Refuse to perform in Israel. Arrest Israeli soldiers and war criminals. Genocide is not in the past. Genocide is not forgotten. Genocide is an active event. The land remains occupied, bulldozed, and collectively punished.",1.8796384027710671e+18,Remroum,2025-01-15T21:14:51.000Z,,13706.0,243815.0
56,1.9415390389111363e+18,Can any pro Israel person explain why Israel is blocking baby forumal from entering Gaza? 🤔,1.9415390389111363e+18,xIsraelExposedx,2025-07-05T16:45:53.000Z,,59876.0,2575681.0
57,1.9367880653992346e+18,Reporter asks Malcom x if he is antisemitic. He knew the nature of Israel.,1.9367880653992346e+18,xIsraelExposedx,2025-06-22T14:07:13.000Z,,33382.0,729434.0
58,1.9415007032494413e+18,"This weekend the IOF will murder hundreds of people, many of them kids, as they do every weekend. War crimes day after day.And the British government will arm them and smile...",1.9415007032494413e+18,KNEECAPCEOL,2025-07-05T14:13:33.000Z,,45988.0,1001065.0
59,1.9410028156161969e+18,"Fun fact: we have transfered over 8500 terabytes of war crimes footage to people, which is apparently 8.5 picobytes of data. This doesn't include torrents.  People are seeing the horror, that is for sure. Tomorrow we will release another 710 GB of war crimes footage, stay tuned",1.9410028156161969e+18,xIsraelExposedx,2025-07-04T05:15:07.000Z,,55059.0,2763338.0
60,1.9295720532516948e+18,Israel has murdered 220 journalists in Gaza and won't allow a single international journalist enter. Never believe one iota of information from Israel. This is the behaviour of a state with unspeakable crimes to hide.,1.9295720532516948e+18,KNEECAPCEOL,2025-06-02T16:13:21.000Z,,41691.0,630774.0
61,1.7520283159955046e+18,A brave child leads a pro-Palestine demonstration in New Zealand.,1.7520283159955046e+18,OnlinePalEng,2024-01-29T17:57:56.000Z,,32204.0,1968795.0
62,1.930941752799638e+18,Lovely to meet with representatives of the Palestinian community in Denmark this morning. 🇵🇸,1.930941752799638e+18,KNEECAPCEOL,2025-06-06T10:56:03.000Z,,15755.0,206173.0
63,1.9418558268068086e+18,"Every single Israeli president has a fake name, and comes from some European country. @OwenShroyer1776 is noticing.@Breezy_Politics",1.9418558268068086e+18,xIsraelExposedx,2025-07-06T13:44:41.000Z,,20731.0,524335.0
64,1.937288630726247e+18,"It's now clear from the Israeli occupation forces own figures that they've murdered over 377,000 people so far in Gaza....That's more than 100 times the death toll in the North of Ireland over 30 years...they have slaughtered in 20 months. Unforgivable...the most evil regime on earth. FREE PALESTINE 🇵🇸",1.937288630726247e+18,KNEECAPCEOL,2025-06-23T23:16:17.000Z,,42672.0,1187040.0
65,1.9224189574089482e+18,The first Palestinian streaming service. Show some love and sign up. So many incredible Palestinian films featured,1.9224189574089482e+18,Remroum,2025-05-13T22:29:30.000Z,,43313.0,678645.0
66,1.8478472604299471e+18,"Fuck every last living Zionist. Isolate the shit out of them. Kick them out of your spaces. They are no better than Nazis. They have targeted Palestinians for decades. They are violent abusers. Make them uncomfortable, make them unwelcome. Zionism has no place in a just world.",1.8478472604299471e+18,Remroum,2024-10-20T03:48:12.000Z,,24590.0,607085.0
67,1.946606140101448e+18,"@AOC She admits it's genocide, and still supports it. What a freak",1.946606140101448e+18,xIsraelExposedx,2025-07-19T16:20:44.000Z,,18319.0,242103.0
68,1.930027851694142e+18,"""The ""Spokespeople of Israel"" told you to reject the evidence of your eyes and ears. It was their final, most essential command.""They are evil beyond words...",1.930027851694142e+18,KNEECAPCEOL,2025-06-03T22:24:32.000Z,,17815.0,271847.0
69,1.9418210078256335e+18,@JustLuai The population of Gaza has dropped by 7-8%. Why post fake images? Even @grok can verify that,1.9418210078256335e+18,xIsraelExposedx,2025-07-06T11:26:20.000Z,,8918.0,168596.0
70,1.928262006252925e+18,This is what October 6 looked like for Palestinians,1.928262006252925e+18,Remroum,2025-05-30T01:27:42.000Z,,39299.0,590297.0
71,1.8964038703579018e+18,This headline is racist af. Had to bend over backwards not to say Palestine. Documenting ethnic cleansing is only “controversial” to hate-filled supremacists,1.8964038703579018e+18,Remroum,2025-03-03T03:34:50.000Z,,52617.0,709141.0
72,1.9463830181778227e+18,"@BBCWorld The BBC is Israel's mouthpiece, not journalism",1.9463830181778227e+18,xIsraelExposedx,2025-07-19T01:34:08.000Z,,4499.0,23854.0
73,1.9254193282722412e+18,"A Palestinian six year old was stabbed to death in Chicago A Palestinian 3 year old was almost drowned to death in a pool A Palestinian teen was stabbed in Texas Palestinian students were shot in Vermont Hate crime after hate crime, as bombs continue to pummel Gaza",1.9254193282722412e+18,Remroum,2025-05-22T05:11:55.000Z,,37898.0,535207.0
74,1.8494702632741484e+18,Australian musician Sia (@sia) is a Zionist.,1.8494702632741484e+18,zionistsinmusic,2024-10-24T15:17:26.000Z,,8502.0,516840.0
75,1.8556589611288046e+18,Music Director of Cocomelon is Zionist Eric Kalver (@ewic).,1.8556589611288046e+18,zionistsinmusic,2024-11-10T17:09:07.000Z,,1836.0,979125.0
76,1.9359889803040402e+18,Educate yourself. Fuck Israel.,1.9359889803040402e+18,FuckIsrEveryHr,2025-06-20T09:11:56.000Z,,5554.0,43488.0
77,1.7635092176195218e+18,"how come, you support #Netanyahu war crimes and massacres in #Gaza, failing even to call for ceasefire, then you suddenly “disturbed by images from Gaza”..what a hypocrisy!!! you called massacres and mass killings, images, to give cover to the Israeli and let them go unpunished of what they did commit in Gaza???!!!!  Is 30000 death of innocent civilians not enough to make you rethink your shameful position? you must be aware today that you are standing in the wrong side of history.",1.7635092176195218e+18,jalelouerghi,2024-03-01T10:18:56.000Z,,310.0,8595.0
78,1.9432538800680184e+18,Fuck Israel,1.9432538800680184e+18,FuckIsrEveryHr,2025-07-10T10:20:03.000Z,,18523.0,201229.0
79,1.9281496231656123e+18,Waving the Palestinian flag is not anti-Zionism &amp; does not excuse their unwillingness to listen to BDS activists calling on them to cancel their show in israel. They need to do a lot more to make up for blaming the occupation on the “acts of their leaders and their governments”.,1.9281496231656123e+18,zionistsinmusic,2025-05-29T18:01:08.000Z,,766.0,30758.0
80,1.9352876579002125e+18,Fuck Israel,1.9352876579002125e+18,FuckIsrEveryHr,2025-06-18T10:45:08.000Z,,14548.0,322852.0
81,1.7570062012781448e+18,"Believe it or not, none believes U.S administration or any of its leaders anymore. for the simplest reason, Washington is the Israeli partner in everything, in occupation, in war, in crimes, in being a rogue state..You must be aware that things are changing dramatically. You can deceive people for sometimes, but you cannot deceive them all the time.",1.7570062012781448e+18,jalelouerghi,2024-02-12T11:38:16.000Z,,118.0,2412.0
82,1.929540321836229e+18,"Solidarity with @liamcunningham1 and all on the ""freedom flotilla"" to Gaza 🇵🇸",1.929540321836229e+18,KNEECAPCEOL,2025-06-02T14:07:16.000Z,,38167.0,440119.0
83,1.943981597360837e+18,@Eve_Barlow There is no such thing as an innocent zionist,1.943981597360837e+18,xIsraelExposedx,2025-07-12T10:31:44.000Z,,4227.0,27041.0
84,1.939363171472667e+18,The world HATES Israel. ,1.939363171472667e+18,DrLoupis__,2025-06-29T16:39:46.000Z,,58161.0,517778.0
85,1.840465392583537e+18,"You know what Mr. #Blinken, we don’t need to remember, as massacres and genocides and barbarous killings are all exposing before our eyes, in #Gaza. Massacres that you and your country shamefully funded and supported and give cover. You seem that you never learned anything from the brutality and Nazi barbarism, but to repeat them on Palestinians.",1.840465392583537e+18,jalelouerghi,2024-09-29T18:55:18.000Z,,427.0,2572.0
86,1.886274339059708e+18,Manager of Amy Allen is extreme Zionist Gabz Landman (@3003gabz).,1.886274339059708e+18,zionistsinmusic,2025-02-03T04:43:42.000Z,,573.0,26175.0
87,1.9368113447805215e+18,"'We should Nuke Gaza, because of its culture.' Republican senator @VoteRandyFine   @TuckerCarlson and @ggreenwald discuss how the republican party allows Zionists to operate within it. @Breezy_Politics",1.9368113447805215e+18,xIsraelExposedx,2025-06-22T15:39:43.000Z,,11431.0,490411.0
88,1.8676244846159916e+18,Colombian musician Carlos Vives (@carlosvives) is a Zionist.,1.8676244846159916e+18,zionistsinmusic,2024-12-13T17:35:50.000Z,,509.0,26100.0
89,1.9339715724042122e+18,"The Netherlands just now ❤️❤️❤️🇵🇸""If you're in the West Bank or Gaza in Iran or Syria or Lebanon and you see this...FREE FREE""This is what the world thinks - turn off your tv and news station it's all propaganda.The people want to stop the monstrous actions of Israel.",1.9339715724042122e+18,KNEECAPCEOL,2025-06-14T19:35:28.000Z,,42742.0,2119415.0
90,1.903109021143638e+18,"Israeli producer and former IOF soldier is Zionist Johnny Goldstein. Goldstein has worked with Coi Leray, Black Eyed Peas, Saweetie, NLE Choppa, Latto, Beyonce, Ava Max, Flo Milli, Stray Kids, ILLIT, TXT, and many more.",1.903109021143638e+18,zionistsinmusic,2025-03-21T15:38:43.000Z,,841.0,70199.0
91,1.9068232844335063e+18,Billie Eilish &amp; Finneas have left their Zionist managers Danny Rukasin (@DanRuk) and Brandon Goodman for Jason Owen at Sandbox Entertainment (@sandboxent).,1.9068232844335063e+18,zionistsinmusic,2025-03-31T21:37:52.000Z,,1564.0,64974.0
92,1.7595331614138532e+18,"@vonderleyen You know what, EU does not need to go for all these operations, with a toll cost..all what he needs is to pressure the Israelis to stop their massacres and ongoing atrocities against innocent people in #Gaza, and refrain from sending weapons and other to Netanyahu.",1.7595331614138532e+18,jalelouerghi,2024-02-19T10:59:30.000Z,,153.0,5889.0
93,1.8122192032874662e+18,"This is like saying that Jews were responsible for the Holocaust. It is racist, genocidal Nazi talk",1.8122192032874662e+18,Remroum,2024-07-13T20:15:02.000Z,,58717.0,1614830.0
94,1.9432421443925975e+18,"Grok 4 is now openly calling Israel ""parasitic"" &amp; mentioning the Israeli control of America and their powerful Jewish lobby.",1.9432421443925975e+18,DrLoupis__,2025-07-10T09:33:25.000Z,,61500.0,2476155.0
95,1.8487456910883597e+18,Musician Azealia Banks (@azealiaslacewig) is a Zionist.,1.8487456910883597e+18,zionistsinmusic,2024-10-22T15:18:15.000Z,,13135.0,652788.0
96,1.9355061803125476e+18,@kajakallas You support genocide and should be investigated for taking money from Israel.,1.9355061803125476e+18,xIsraelExposedx,2025-06-19T01:13:28.000Z,,3887.0,38281.0
97,1.943233333535646e+18,It's called Palestine.All of it.,1.943233333535646e+18,DrLoupis__,2025-07-10T08:58:24.000Z,,22266.0,543647.0
98,1.899523928973824e+18,Colombian singer Shakira (@shakira) is a Zionist.,1.899523928973824e+18,zionistsinmusic,2025-03-11T18:12:50.000Z,,1861.0,69406.0
99,1.9442318633731607e+18,"🇨🇳 China’s Foreign Ministry says:"" Trump is 100% controlled by Israel.”",1.9442318633731607e+18,DrLoupis__,2025-07-13T03:06:12.000Z,,26729.0,546915.0
100,1.8922476292218145e+18,American musician Britney Spears (@britneyspears) is a Zionist.,1.8922476292218145e+18,zionistsinmusic,2025-02-19T16:19:25.000Z,,1280.0,70331.0
101,1.9390657673385782e+18,Problem: IsraelSolution: Fuck Israel,1.9390657673385782e+18,FuckIsrEveryHr,2025-06-28T20:57:59.000Z,,11331.0,104318.0
102,1.8862765934058662e+18,Unless they’re Palestinian!,1.8862765934058662e+18,zionistsinmusic,2025-02-03T04:52:39.000Z,,12634.0,412102.0
103,1.8433111436094016e+18,"Founder of Top Dawg Entertainment is Zionist Anthony ""Top Dawg"" Tiffith (@dangerookipawaa). TDE is home to artists @jayrock, @kendricklamar, @ScHoolboyQ, @isaiahrashad, @sza, Doechii, and more.",1.8433111436094016e+18,zionistsinmusic,2024-10-07T15:23:18.000Z,,546.0,111874.0
